DisplayName;Department;Ruoli;jobTitle;lastLogon;accountType;username
Standard User 1328;Sales;G-Sales-Access;Employee;2024-06-01;Service;std_user_1328
Standard User 1329;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1329
Standard User 1330;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_1330
Standard User 1331;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_1331
Standard User 1332;Legal;G-Legal-Access;Employee;2024-06-01;Administrative;std_user_1332
Standard User 1333;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_1333
Standard User 1334;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_1334
Standard User 1335;Operations;G-Operations-Access;Employee;2024-06-01;External;std_user_1335
Standard User 1336;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1336
Standard User 1337;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_1337
Standard User 1338;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_1338
Standard User 1339;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1339
Standard User 1340;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_1340
Standard User 1341;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1341
Standard User 1342;Sales;G-Sales-Access;Employee;2024-06-01;Service;std_user_1342
Standard User 1343;IT;G-IT-Access;Employee;2024-06-01;External;std_user_1343
Standard User 1344;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1344
Standard User 1345;HR;G-HR-Access;Employee;2024-06-01;External;std_user_1345
Standard User 1346;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_1346
Standard User 1347;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_1347
Standard User 1348;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_1348
Standard User 1349;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_1349
Standard User 1350;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1350
Standard User 1351;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_1351
Standard User 1352;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_1352
Standard User 1353;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_1353
Standard User 1354;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_1354
Standard User 1355;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_1355
Standard User 1356;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_1356
Standard User 1357;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1357
Standard User 1358;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1358
Standard User 1359;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1359
Standard User 1360;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1360
Standard User 1361;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_1361
Standard User 1362;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_1362
Standard User 1363;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1363
Standard User 1364;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_1364
Standard User 1365;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_1365
Standard User 1366;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_1366
Standard User 1367;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1367
Standard User 1368;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_1368
Standard User 1369;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_1369
Standard User 1370;Sales;G-Sales-Access;Employee;2024-06-01;Technical;std_user_1370
Standard User 1371;Legal;G-Legal-Access;Employee;2024-06-01;Administrative;std_user_1371
Standard User 1372;Sales;G-Sales-Access;Employee;2024-06-01;Service;std_user_1372
Standard User 1373;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_1373
Standard User 1374;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_1374
Standard User 1375;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1375
Standard User 1376;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1376
Standard User 1377;Operations;G-Operations-Access;Employee;2024-06-01;External;std_user_1377
Standard User 1378;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_1378
Standard User 1379;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_1379
Standard User 1380;Legal;G-Legal-Access;Employee;2024-06-01;Administrative;std_user_1380
Standard User 1381;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1381
Standard User 1382;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_1382
Standard User 1383;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_1383
Standard User 1384;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1384
Standard User 1385;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_1385
Standard User 1386;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_1386
Standard User 1387;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_1387
Standard User 1388;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1388
Standard User 1389;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1389
Standard User 1390;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_1390
Standard User 1391;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_1391
Standard User 1392;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_1392
Standard User 1393;Finance;G-Finance-Access;Employee;2024-06-01;Service;std_user_1393
Standard User 1394;IT;G-IT-Access;Employee;2024-06-01;External;std_user_1394
Standard User 1395;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_1395
Standard User 1396;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_1396
Standard User 1397;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1397
Standard User 1398;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_1398
Standard User 1399;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_1399
Standard User 1400;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_1400
Standard User 1401;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_1401
Standard User 1402;Sales;G-Sales-Access;Employee;2024-06-01;Service;std_user_1402
Standard User 1403;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_1403
Standard User 1404;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_1404
Standard User 1405;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1405
Standard User 1406;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_1406
Standard User 1407;Operations;G-Operations-Access;Employee;2024-06-01;Internal;std_user_1407
Standard User 1408;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1408
Standard User 1409;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_1409
Standard User 1410;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1410
Standard User 1411;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_1411
Standard User 1412;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_1412
Standard User 1413;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_1413
Standard User 1414;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_1414
Standard User 1415;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_1415
Standard User 1416;Legal;G-Legal-Access;Employee;2024-06-01;Administrative;std_user_1416
Standard User 1417;Operations;G-Operations-Access;Employee;2024-06-01;External;std_user_1417
Standard User 1418;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_1418
Standard User 1419;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_1419
Standard User 1420;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_1420
Standard User 1421;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_1421
Standard User 1422;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1422
Standard User 1423;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_1423
Standard User 1424;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1424
Standard User 1425;R&D;G-R&D-Access;Employee;2024-06-01;Internal;std_user_1425
Standard User 1426;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1426
Standard User 1427;HR;G-HR-Access;Employee;2024-06-01;External;std_user_1427
Standard User 1428;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_1428
Standard User 1429;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1429
Standard User 1430;IT;G-IT-Access;Employee;2024-06-01;External;std_user_1430
Standard User 1431;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1431
Standard User 1432;Finance;G-Finance-Access;Employee;2024-06-01;Service;std_user_1432
Standard User 1433;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_1433
Standard User 1434;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_1434
Standard User 1435;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_1435
Standard User 1436;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1436
Standard User 1437;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1437
Standard User 1438;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_1438
Standard User 1439;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_1439
Standard User 1440;Finance;G-Finance-Access;Employee;2024-06-01;Service;std_user_1440
Standard User 1441;Operations;G-Operations-Access;Employee;2024-06-01;Internal;std_user_1441
Standard User 1442;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_1442
Standard User 1443;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1443
Standard User 1444;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_1444
Standard User 1445;R&D;G-R&D-Access;Employee;2024-06-01;Internal;std_user_1445
Standard User 1446;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1446
Standard User 1447;Legal;G-Legal-Access;Employee;2024-06-01;Administrative;std_user_1447
Standard User 1448;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_1448
Standard User 1449;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1449
Standard User 1450;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_1450
Standard User 1451;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_1451
Standard User 1452;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_1452
Standard User 1453;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_1453
Standard User 1454;Operations;G-Operations-Access;Employee;2024-06-01;External;std_user_1454
Standard User 1455;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_1455
Standard User 1456;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1456
Standard User 1457;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_1457
Standard User 1458;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1458
Standard User 1459;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1459
Standard User 1460;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1460
Standard User 1461;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_1461
Standard User 1462;Legal;G-Legal-Access;Employee;2024-06-01;Administrative;std_user_1462
Standard User 1463;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_1463
Standard User 1464;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_1464
Standard User 1465;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_1465
Standard User 1466;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_1466
Standard User 1467;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1467
Standard User 1468;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_1468
Standard User 1469;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_1469
Standard User 1470;HR;G-HR-Access;Employee;2024-06-01;External;std_user_1470
Standard User 1471;Operations;G-Operations-Access;Employee;2024-06-01;External;std_user_1471
Standard User 1472;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1472
Standard User 1473;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_1473
Standard User 1474;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_1474
Standard User 1475;R&D;G-R&D-Access;Employee;2024-06-01;Internal;std_user_1475
Standard User 1476;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1476
Standard User 1477;R&D;G-R&D-Access;Employee;2024-06-01;Internal;std_user_1477
Standard User 1478;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_1478
Standard User 1479;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_1479
Standard User 1480;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_1480
Standard User 1481;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_1481
Standard User 1482;HR;G-HR-Access;Employee;2024-06-01;External;std_user_1482
Standard User 1483;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_1483
Standard User 1484;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_1484
Standard User 1485;Sales;G-Sales-Access;Employee;2024-06-01;Technical;std_user_1485
Standard User 1486;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_1486
Standard User 1487;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1487
Standard User 1488;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_1488
Standard User 1489;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_1489
Standard User 1490;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_1490
Standard User 1491;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_1491
Standard User 1492;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_1492
Standard User 1493;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_1493
Standard User 1494;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_1494
Standard User 1495;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_1495
Standard User 1496;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_1496
Standard User 1497;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_1497
Standard User 1498;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_1498
Standard User 1499;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_1499
Standard User 1500;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_1500
Standard User 1501;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1501
Standard User 1502;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1502
Standard User 1503;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1503
Standard User 1504;IT;G-IT-Access;Employee;2024-06-01;External;std_user_1504
Standard User 1505;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1505
Standard User 1506;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_1506
Standard User 1507;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_1507
Standard User 1508;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_1508
Standard User 1509;HR;G-HR-Access;Employee;2024-06-01;External;std_user_1509
Standard User 1510;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1510
Standard User 1511;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_1511
Standard User 1512;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_1512
Standard User 1513;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1513
Standard User 1514;Finance;G-Finance-Access;Employee;2024-06-01;Service;std_user_1514
Standard User 1515;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_1515
Standard User 1516;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1516
Standard User 1517;HR;G-HR-Access;Employee;2024-06-01;External;std_user_1517
Standard User 1518;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_1518
Standard User 1519;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_1519
Standard User 1520;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_1520
Standard User 1521;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_1521
Standard User 1522;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_1522
Standard User 1523;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_1523
Standard User 1524;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_1524
Standard User 1525;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_1525
Standard User 1526;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_1526
Standard User 1527;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1527
Standard User 1528;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_1528
Standard User 1529;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_1529
Standard User 1530;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_1530
Standard User 1531;Legal;G-Legal-Access;Employee;2024-06-01;Administrative;std_user_1531
Standard User 1532;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_1532
Standard User 1533;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_1533
Standard User 1534;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_1534
Standard User 1535;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_1535
Standard User 1536;HR;G-HR-Access;Employee;2024-06-01;External;std_user_1536
Standard User 1537;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_1537
Standard User 1538;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_1538
Standard User 1539;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_1539
Standard User 1540;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_1540
Standard User 1541;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_1541
Standard User 1542;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_1542
Standard User 1543;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_1543
Standard User 1544;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_1544
Standard User 1545;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1545
Standard User 1546;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_1546
Standard User 1547;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_1547
Standard User 1548;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_1548
Standard User 1549;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_1549
Standard User 1550;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_1550
Standard User 1551;Legal;G-Legal-Access;Employee;2024-06-01;Administrative;std_user_1551
Standard User 1552;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_1552
Standard User 1553;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_1553
Standard User 1554;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_1554
Standard User 1555;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_1555
Standard User 1556;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_1556
Standard User 1557;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_1557
Standard User 1558;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_1558
Standard User 1559;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_1559
Standard User 1560;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_1560
Standard User 1561;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_1561
Standard User 1562;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_1562
Standard User 1563;Sales;G-Sales-Access;Employee;2024-06-01;Technical;std_user_1563
Standard User 1564;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_1564
Standard User 1565;Operations;G-Operations-Access;Employee;2024-06-01;External;std_user_1565
Standard User 1566;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1566
Standard User 1567;Finance;G-Finance-Access;Employee;2024-06-01;Service;std_user_1567
Standard User 1568;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1568
Standard User 1569;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_1569
Standard User 1570;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1570
Standard User 1571;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1571
Standard User 1572;Sales;G-Sales-Access;Employee;2024-06-01;Technical;std_user_1572
Standard User 1573;IT;G-IT-Access;Employee;2024-06-01;External;std_user_1573
Standard User 1574;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_1574
Standard User 1575;Finance;G-Finance-Access;Employee;2024-06-01;Service;std_user_1575
Standard User 1576;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1576
Standard User 1577;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_1577
Standard User 1578;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_1578
Standard User 1579;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_1579
Standard User 1580;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1580
Standard User 1581;Finance;G-Finance-Access;Employee;2024-06-01;Service;std_user_1581
Standard User 1582;Finance;G-Finance-Access;Employee;2024-06-01;Service;std_user_1582
Standard User 1583;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_1583
Standard User 1584;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1584
Standard User 1585;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1585
Standard User 1586;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_1586
Standard User 1587;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_1587
Standard User 1588;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1588
Standard User 1589;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_1589
Standard User 1590;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_1590
Standard User 1591;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1591
Standard User 1592;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1592
Standard User 1593;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_1593
Standard User 1594;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_1594
Standard User 1595;Sales;G-Sales-Access;Employee;2024-06-01;Service;std_user_1595
Standard User 1596;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_1596
Standard User 1597;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1597
Standard User 1598;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_1598
Standard User 1599;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_1599
Standard User 1600;Finance;G-Finance-Access;Employee;2024-06-01;Service;std_user_1600
Standard User 1601;R&D;G-R&D-Access;Employee;2024-06-01;Internal;std_user_1601
Standard User 1602;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1602
Standard User 1603;Sales;G-Sales-Access;Employee;2024-06-01;Service;std_user_1603
Standard User 1604;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_1604
Standard User 1605;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1605
Standard User 1606;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_1606
Standard User 1607;Sales;G-Sales-Access;Employee;2024-06-01;Technical;std_user_1607
Standard User 1608;Operations;G-Operations-Access;Employee;2024-06-01;Internal;std_user_1608
Standard User 1609;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_1609
Standard User 1610;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_1610
Standard User 1611;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_1611
Standard User 1612;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_1612
Standard User 1613;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1613
Standard User 1614;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_1614
Standard User 1615;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_1615
Standard User 1616;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_1616
Standard User 1617;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1617
Standard User 1618;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_1618
Standard User 1619;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_1619
Standard User 1620;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_1620
Standard User 1621;Finance;G-Finance-Access;Employee;2024-06-01;Service;std_user_1621
Standard User 1622;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_1622
Standard User 1623;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_1623
Standard User 1624;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1624
Standard User 1625;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1625
Standard User 1626;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_1626
Standard User 1627;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_1627
Standard User 1628;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_1628
Standard User 1629;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_1629
Standard User 1630;Legal;G-Legal-Access;Employee;2024-06-01;Administrative;std_user_1630
Standard User 1631;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1631
Standard User 1632;Legal;G-Legal-Access;Employee;2024-06-01;Administrative;std_user_1632
Standard User 1633;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_1633
Standard User 1634;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_1634
Standard User 1635;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_1635
Standard User 1636;HR;G-HR-Access;Employee;2024-06-01;External;std_user_1636
Standard User 1637;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1637
Standard User 1638;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_1638
Standard User 1639;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_1639
Standard User 1640;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1640
Standard User 1641;Sales;G-Sales-Access;Employee;2024-06-01;Technical;std_user_1641
Standard User 1642;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1642
Standard User 1643;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_1643
Standard User 1644;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_1644
Standard User 1645;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_1645
Standard User 1646;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_1646
Standard User 1647;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_1647
Standard User 1648;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1648
Standard User 1649;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_1649
Standard User 1650;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_1650
Standard User 1651;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1651
Standard User 1652;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_1652
Standard User 1653;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_1653
Standard User 1654;HR;G-HR-Access;Employee;2024-06-01;External;std_user_1654
Standard User 1655;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1655
Standard User 1656;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1656
Standard User 1657;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_1657
